ProductID,ProductName,Category,SubCategory,Brand,MRP
30095,Aliquid,Beauty,Standard,Tata,38114
30096,Vero,Sports,Budget,Puma,50259
30097,Ratione,Beauty,Budget,Samsung,66190
30098,Sapiente,Beauty,Standard,Apple,59548
30099,Blanditiis,Electronics,Premium,Local,46521
30100,Magni,Sports,Premium,Apple,35372
30101,Soluta,Fashion,Standard,Local,60272
30102,Dolor,Grocery,Standard,Nike,10173
30103,Asperiores,Home & Kitchen,Premium,Local,40144
30104,Quisquam,Fashion,Premium,Puma,72047
30105,Doloremque,Electronics,Standard,Reliance,40482
30106,Odit,Fashion,Premium,Samsung,29981
30107,Natus,Home & Kitchen,Budget,Apple,59825
30108,Architecto,Home & Kitchen,Premium,Local,47510
30109,Repellat,Sports,Premium,Nike,17263
30110,Ducimus,Fashion,Standard,Nike,33249
30111,Iure,Grocery,Budget,Samsung,3688
30112,Exercitationem,Grocery,Budget,Reliance,42204
30113,Repellat,Sports,Premium,Tata,43209
30114,Officia,Sports,Budget,Samsung,20170
30115,Dolorum,Home & Kitchen,Premium,Reliance,61345
30116,Dolores,Home & Kitchen,Budget,Tata,25126
30117,Rerum,Fashion,Standard,Tata,67800
30118,Modi,Beauty,Premium,Samsung,23272
30119,Nobis,Home & Kitchen,Premium,Samsung,61476
30120,Similique,Fashion,Premium,Samsung,73502
30121,Quam,Electronics,Standard,Samsung,3242
30122,Ex,Electronics,Budget,Apple,44158
30123,Minus,Grocery,Standard,Nike,70714
30124,Veritatis,Grocery,Budget,Nike,58172
30125,Ducimus,Home & Kitchen,Premium,Local,74033
30126,Repellendus,Fashion,Premium,Tata,66977
30127,Perferendis,Electronics,Budget,Samsung,3933
30128,Veniam,Fashion,Budget,Nike,27835
30129,Enim,Electronics,Budget,Samsung,3586
30130,Accusantium,Home & Kitchen,Premium,Nike,13747
30131,Excepturi,Fashion,Standard,Puma,12814
30132,Officia,Grocery,Budget,Nike,35952
30133,Dolorem,Sports,Budget,Samsung,67526
30134,Voluptatibus,Fashion,Premium,Puma,70286
30135,Similique,Grocery,Budget,Nike,52147
30136,Inventore,Electronics,Premium,Apple,24134
30137,Dicta,Fashion,Standard,Nike,21271
30138,Molestiae,Grocery,Premium,Reliance,44279
30139,Necessitatibus,Fashion,Standard,Nike,15738
30140,Itaque,Home & Kitchen,Standard,Nike,66415
30141,Dolore,Grocery,Budget,Puma,53081
30142,Fuga,Beauty,Premium,Apple,40647
30143,Quos,Electronics,Standard,Puma,65993
30144,Id,Fashion,Budget,Nike,52344
30145,Minus,Fashion,Budget,Local,3010
30146,Consequatur,Electronics,Budget,Tata,6446
30147,Dicta,Sports,Premium,Tata,38040
30148,Harum,Grocery,Standard,Local,74680
30149,Soluta,Electronics,Budget,Puma,40823
30150,Quisquam,Sports,Standard,Nike,71940
30151,Nisi,Fashion,Standard,Local,54835
30152,Dicta,Beauty,Premium,Tata,449
30153,Officia,Fashion,Premium,Reliance,16056
30154,Occaecati,Home & Kitchen,Budget,Reliance,65807
30155,Sunt,Grocery,Premium,Local,25882
30156,Blanditiis,Sports,Standard,Apple,32719
30157,Dolore,Beauty,Premium,Local,31444
30158,Sapiente,Electronics,Premium,Samsung,74066
30159,Dolorem,Grocery,Standard,Reliance,14209
30160,Cum,Fashion,Budget,Puma,77599
30161,Eveniet,Beauty,Premium,Nike,55997
30162,Labore,Electronics,Standard,Reliance,78896
30163,Totam,Electronics,Premium,Tata,44923
30164,Fuga,Sports,Premium,Local,61824
30165,Officiis,Fashion,Budget,Tata,41981
30166,Consectetur,Sports,Budget,Reliance,1838
30167,Tempore,Electronics,Premium,Puma,20604
30168,Eum,Home & Kitchen,Premium,Apple,55745
30169,Sapiente,Home & Kitchen,Premium,Reliance,20482
30170,Sequi,Beauty,Standard,Samsung,60872
30171,In,Grocery,Standard,Reliance,76986
30172,Sed,Home & Kitchen,Premium,Samsung,41877
30173,Sit,Sports,Budget,Tata,16145
30174,Incidunt,Grocery,Premium,Reliance,38005
30175,Omnis,Beauty,Standard,Puma,22563
30176,Exercitationem,Electronics,Standard,Reliance,21928
30177,Animi,Home & Kitchen,Budget,Puma,40079
30178,Veniam,Home & Kitchen,Budget,Nike,54689
30179,Rem,Fashion,Standard,Tata,79437
30180,Eligendi,Beauty,Premium,Reliance,34160
30181,Molestias,Grocery,Budget,Reliance,13838
30182,Nulla,Grocery,Premium,Apple,46263
30183,Explicabo,Home & Kitchen,Budget,Puma,39581
30184,Voluptates,Fashion,Budget,Nike,9528
30185,Qui,Fashion,Budget,Nike,54109
30186,Fugit,Home & Kitchen,Budget,Reliance,78085
30187,Suscipit,Fashion,Standard,Tata,48282
30188,Tenetur,Sports,Standard,Samsung,67826
30189,Nisi,Sports,Budget,Apple,70073
30190,Eius,Grocery,Budget,Apple,25610
30191,Delectus,Electronics,Standard,Nike,52135
30192,Repellendus,Beauty,Budget,Local,13900
30193,Vero,Electronics,Premium,Nike,45561
30194,Doloremque,Home & Kitchen,Premium,Samsung,69894
30195,Distinctio,Electronics,Premium,Puma,43180
30196,Quidem,Beauty,Budget,Apple,43503
30197,Incidunt,Sports,Budget,Reliance,25048
30198,Nihil,Grocery,Premium,Tata,74959
30199,Dolore,Beauty,Premium,Apple,11292
30200,Quasi,Fashion,Premium,Samsung,46913
30201,Omnis,Sports,Standard,Tata,78887
30202,Autem,Home & Kitchen,Premium,Local,21973
30203,Eius,Beauty,Standard,Reliance,62068
30204,Nihil,Fashion,Premium,Samsung,51960
30205,Nam,Sports,Premium,Reliance,50884
30206,Totam,Fashion,Standard,Samsung,42064
30207,Adipisci,Fashion,Budget,Samsung,22826
30208,Molestiae,Beauty,Standard,Puma,60653
30209,Eaque,Electronics,Premium,Tata,55631
30210,Cum,Beauty,Budget,Nike,7779
30211,Deserunt,Fashion,Budget,Nike,63196
30212,Facilis,Electronics,Budget,Nike,7168
30213,Fugit,Home & Kitchen,Premium,Reliance,49697
30214,Ab,Fashion,Standard,Reliance,62065
30215,Quasi,Grocery,Budget,Tata,1500
30216,Qui,Beauty,Premium,Tata,23808
30217,Architecto,Fashion,Budget,Local,22064
30218,Molestias,Home & Kitchen,Standard,Reliance,70615
30219,Dolorem,Beauty,Budget,Tata,36445
30220,Fugiat,Fashion,Standard,Local,79077
30221,Libero,Home & Kitchen,Budget,Reliance,79898
30222,Ea,Electronics,Budget,Local,36677
30223,Officia,Fashion,Standard,Samsung,44793
30224,Ducimus,Fashion,Premium,Puma,26565
30225,Dolores,Sports,Budget,Local,5202
30226,Quae,Electronics,Budget,Samsung,19968
30227,Ex,Electronics,Budget,Local,68833
30228,Repudiandae,Electronics,Premium,Apple,5919
30229,Soluta,Electronics,Standard,Nike,35922
30230,Minima,Sports,Budget,Nike,7732
30231,Dolor,Beauty,Premium,Local,11568
30232,Quod,Sports,Standard,Tata,39170
30233,In,Sports,Budget,Apple,4581
30234,Nam,Sports,Premium,Nike,15338
30235,Facilis,Electronics,Premium,Tata,57208
30236,Quibusdam,Electronics,Premium,Tata,53528
30237,Eum,Grocery,Standard,Puma,14907
30238,Asperiores,Sports,Standard,Local,20141
30239,Placeat,Home & Kitchen,Budget,Apple,4980
30240,Beatae,Home & Kitchen,Premium,Samsung,15559
30241,Eum,Beauty,Premium,Tata,15423
30242,Eius,Sports,Standard,Nike,16363
30243,Recusandae,Beauty,Standard,Puma,1560
30244,Esse,Grocery,Standard,Reliance,29749
30245,Sapiente,Sports,Budget,Nike,54481
30246,Voluptates,Electronics,Standard,Puma,7008
30247,Fuga,Electronics,Budget,Apple,27734
30248,Doloribus,Grocery,Standard,Reliance,39906
30249,Accusamus,Electronics,Budget,Nike,38619
30250,Maiores,Fashion,Budget,Apple,70113
30251,Dolores,Home & Kitchen,Standard,Apple,75464
30252,Distinctio,Fashion,Budget,Reliance,2972
30253,Officia,Grocery,Premium,Samsung,35611
30254,Itaque,Beauty,Premium,Reliance,55852
30255,Quaerat,Grocery,Budget,Reliance,73748
30256,Totam,Home & Kitchen,Standard,Local,32565
30257,Deserunt,Grocery,Standard,Reliance,30980
30258,Facilis,Fashion,Standard,Apple,26295
30259,Veniam,Electronics,Budget,Nike,76684
30260,Veritatis,Fashion,Premium,Reliance,4774
30261,Voluptate,Home & Kitchen,Standard,Nike,59614
30262,Quae,Beauty,Standard,Samsung,23207
30263,Repellendus,Grocery,Premium,Nike,36369
30264,Dolore,Home & Kitchen,Standard,Apple,79580
30265,Optio,Grocery,Premium,Local,53943
30266,Labore,Home & Kitchen,Standard,Apple,47428
30267,Dolores,Grocery,Standard,Reliance,10127
30268,Aut,Fashion,Budget,Puma,29746
30269,Odio,Electronics,Premium,Samsung,11216
30270,Facilis,Fashion,Budget,Nike,8236
30271,Architecto,Fashion,Premium,Reliance,24884
30272,Quasi,Grocery,Standard,Tata,30499
30273,Sunt,Beauty,Standard,Apple,15157
30274,Quasi,Home & Kitchen,Budget,Puma,19709
30275,Vero,Fashion,Standard,Apple,79555
30276,Fugiat,Beauty,Premium,Apple,77301
30277,Laudantium,Fashion,Premium,Reliance,24380
30278,Fugiat,Fashion,Budget,Samsung,19347
30279,Voluptate,Fashion,Standard,Samsung,8691
30280,Nisi,Sports,Budget,Nike,2503
30281,Maxime,Sports,Premium,Samsung,16950
30282,Repellendus,Beauty,Premium,Samsung,37940
30283,Nulla,Fashion,Budget,Local,40473
30284,Nesciunt,Sports,Standard,Puma,1510
30285,Neque,Beauty,Premium,Apple,7416
30286,Repellat,Fashion,Premium,Nike,50358
30287,Delectus,Fashion,Budget,Puma,2695
30288,Excepturi,Electronics,Premium,Samsung,73656
30289,Neque,Electronics,Premium,Local,32040
30290,Assumenda,Sports,Premium,Tata,20227
30291,Iusto,Grocery,Premium,Local,6984
30292,Temporibus,Fashion,Budget,Puma,66273
30293,Enim,Electronics,Premium,Puma,10179
30294,Vero,Beauty,Budget,Puma,29091
30295,Omnis,Beauty,Premium,Apple,64569
30296,Delectus,Electronics,Standard,Tata,38436
30297,Voluptatum,Electronics,Budget,Samsung,20625
30298,Reprehenderit,Grocery,Premium,Tata,36794
30299,A,Grocery,Budget,Reliance,41461
30300,Illum,Electronics,Premium,Puma,55379
30301,Voluptatem,Fashion,Premium,Samsung,46399
30302,Nam,Grocery,Budget,Tata,39606
30303,Modi,Beauty,Premium,Reliance,59957
30304,Sapiente,Sports,Standard,Puma,63589
30305,Magni,Fashion,Premium,Reliance,42374
30306,Alias,Home & Kitchen,Budget,Nike,45350
30307,Eum,Electronics,Budget,Puma,24108
30308,Reiciendis,Fashion,Budget,Apple,74551
30309,Dolorum,Grocery,Standard,Local,60510
30310,Saepe,Home & Kitchen,Budget,Local,58817
30311,Quibusdam,Fashion,Standard,Apple,17934
30312,Dolorum,Grocery,Budget,Tata,62872
30313,Vel,Home & Kitchen,Budget,Apple,73748
30314,Fuga,Home & Kitchen,Budget,Samsung,44171
30315,Fugit,Beauty,Budget,Samsung,53796
30316,Ipsam,Home & Kitchen,Budget,Reliance,5261
30317,Necessitatibus,Home & Kitchen,Premium,Apple,50428
30318,Similique,Fashion,Standard,Tata,7242
30319,Esse,Fashion,Premium,Apple,29811
30320,Dicta,Sports,Budget,Puma,69950
30321,Eum,Home & Kitchen,Budget,Reliance,36531
30322,Dolore,Electronics,Standard,Apple,52559
30323,Adipisci,Grocery,Standard,Nike,59277
30324,Dolores,Electronics,Standard,Reliance,26108
30325,Laborum,Beauty,Standard,Local,55500
30326,Explicabo,Electronics,Budget,Apple,73240
30327,Sed,Home & Kitchen,Budget,Tata,29252
30328,Aperiam,Beauty,Standard,Puma,20381
30329,Deserunt,Electronics,Budget,Apple,10918
30330,Deleniti,Home & Kitchen,Premium,Tata,26604
30331,Enim,Home & Kitchen,Premium,Samsung,834
30332,Ex,Fashion,Premium,Tata,37546
30333,Rerum,Fashion,Premium,Apple,7378
30334,Tempora,Beauty,Budget,Reliance,44772
30335,Officia,Grocery,Budget,Samsung,16330
30336,Vero,Home & Kitchen,Premium,Reliance,54596
30337,Sint,Home & Kitchen,Premium,Samsung,65965
30338,Minima,Home & Kitchen,Standard,Samsung,15253
30339,Ab,Sports,Standard,Samsung,44629
30340,Voluptates,Beauty,Standard,Apple,62255
30341,Magni,Sports,Premium,Local,5376
30342,Explicabo,Electronics,Standard,Tata,43559
30343,Quia,Sports,Premium,Reliance,51461
30344,Reiciendis,Sports,Budget,Samsung,74896
30345,Illo,Electronics,Premium,Nike,4234
30346,Optio,Home & Kitchen,Standard,Apple,68578
30347,Fugiat,Grocery,Premium,Puma,58902
30348,Aliquam,Grocery,Budget,Reliance,40410
30349,Excepturi,Sports,Premium,Local,22363
30350,Temporibus,Fashion,Premium,Tata,29103
30351,Enim,Electronics,Premium,Apple,14926
30352,Soluta,Home & Kitchen,Premium,Puma,71133
30353,Quaerat,Grocery,Budget,Local,18399
30354,Unde,Electronics,Standard,Local,22376
30355,Dolorem,Fashion,Premium,Local,11051
30356,Vel,Home & Kitchen,Standard,Local,78051
30357,Quis,Beauty,Premium,Nike,2929
30358,Error,Sports,Budget,Tata,47265
30359,Cum,Sports,Premium,Tata,55889
30360,Accusamus,Sports,Budget,Reliance,63180
30361,Reiciendis,Home & Kitchen,Premium,Apple,61306
30362,Doloremque,Sports,Budget,Reliance,33195
30363,Similique,Home & Kitchen,Premium,Apple,49876
30364,Eius,Electronics,Standard,Reliance,7837
30365,Quisquam,Electronics,Budget,Tata,47093
30366,Praesentium,Sports,Premium,Local,58309
30367,Architecto,Electronics,Budget,Tata,65132
30368,Facere,Grocery,Standard,Samsung,58983
30369,Nostrum,Fashion,Budget,Apple,9099
30370,Ea,Electronics,Premium,Puma,63130
30371,Sapiente,Fashion,Standard,Samsung,77566
30372,Placeat,Electronics,Standard,Samsung,16963
30373,Quidem,Grocery,Budget,Apple,28182
30374,Fuga,Fashion,Premium,Reliance,24181
30375,Possimus,Grocery,Standard,Local,12033
30376,Suscipit,Beauty,Budget,Local,62550
30377,Eveniet,Beauty,Budget,Tata,60225
30378,Dolorem,Grocery,Budget,Tata,1810
30379,Nihil,Fashion,Premium,Reliance,61063
30380,Harum,Sports,Budget,Local,12331
30381,Asperiores,Beauty,Premium,Apple,413
30382,Eum,Home & Kitchen,Premium,Reliance,4153
30383,Consequuntur,Beauty,Budget,Samsung,35364
30384,Placeat,Fashion,Standard,Samsung,43833
30385,Adipisci,Fashion,Premium,Tata,74436
30386,Hic,Fashion,Standard,Tata,21866
30387,Aspernatur,Electronics,Standard,Samsung,8719
30388,Voluptatibus,Sports,Standard,Nike,53490
30389,Illum,Home & Kitchen,Budget,Tata,77733
30390,Deserunt,Electronics,Premium,Tata,32504
30391,Voluptates,Sports,Standard,Samsung,33660
30392,Incidunt,Beauty,Standard,Nike,12216
30393,Earum,Sports,Budget,Nike,52858
30394,Numquam,Beauty,Premium,Nike,60983
30395,Tempore,Electronics,Budget,Puma,41653
30396,Optio,Fashion,Standard,Reliance,1003
30397,Maiores,Beauty,Premium,Nike,76420
30398,Adipisci,Grocery,Budget,Samsung,10038
30399,Velit,Sports,Standard,Apple,45326
30400,Expedita,Beauty,Premium,Nike,68495
30401,Nisi,Home & Kitchen,Premium,Puma,68959
30402,Tempore,Beauty,Standard,Samsung,41878
30403,Aut,Fashion,Budget,Tata,21287
30404,Eveniet,Grocery,Premium,Apple,51969
30405,Reiciendis,Electronics,Standard,Local,62452
30406,Ipsam,Sports,Premium,Puma,79611
30407,Ducimus,Fashion,Standard,Puma,13189
30408,Quasi,Home & Kitchen,Premium,Samsung,36754
30409,Tempora,Grocery,Premium,Tata,3697
30410,Recusandae,Beauty,Premium,Apple,22058
30411,Animi,Electronics,Premium,Reliance,66430
30412,Rerum,Home & Kitchen,Premium,Nike,64834
30413,Laudantium,Grocery,Premium,Reliance,43615
30414,Saepe,Grocery,Standard,Local,20582
30415,Et,Fashion,Budget,Reliance,12142
30416,Itaque,Fashion,Premium,Samsung,40649
30417,Quas,Sports,Premium,Tata,74670
30418,Nesciunt,Fashion,Standard,Tata,16507
30419,Sed,Grocery,Premium,Puma,24717
30420,Ratione,Beauty,Premium,Apple,75128
30421,Tenetur,Grocery,Standard,Tata,7039
30422,Modi,Grocery,Premium,Nike,55467
30423,Omnis,Electronics,Premium,Reliance,58661
30424,Aliquam,Beauty,Standard,Apple,39820
30425,A,Beauty,Premium,Tata,35928
30426,Voluptatum,Home & Kitchen,Standard,Local,52174
30427,Eos,Grocery,Premium,Reliance,72872
30428,Accusantium,Fashion,Standard,Apple,79103
30429,Quae,Beauty,Standard,Local,14297
30430,Ad,Sports,Premium,Local,34440
30431,Consectetur,Sports,Premium,Reliance,9176
30432,Possimus,Grocery,Premium,Samsung,52442
30433,Unde,Home & Kitchen,Budget,Reliance,35347
30434,Delectus,Fashion,Budget,Samsung,53216
30435,Similique,Beauty,Standard,Reliance,50600
30436,Vel,Home & Kitchen,Standard,Samsung,41412
30437,Reiciendis,Grocery,Standard,Samsung,73512
30438,Totam,Fashion,Standard,Tata,55611
30439,Cum,Beauty,Budget,Puma,36528
30440,Nulla,Fashion,Budget,Local,39950
30441,Culpa,Beauty,Standard,Apple,12133
30442,Rem,Beauty,Premium,Reliance,54133
30443,Atque,Electronics,Premium,Apple,49166
30444,Ut,Beauty,Premium,Reliance,59880
30445,Neque,Beauty,Premium,Local,9199
30446,Quam,Electronics,Premium,Reliance,28567
30447,Omnis,Beauty,Budget,Puma,39648
30448,Esse,Electronics,Budget,Apple,37781
30449,Harum,Home & Kitchen,Budget,Local,55972
30450,Nisi,Sports,Standard,Puma,16886
30451,Incidunt,Sports,Standard,Nike,10570
30452,Quaerat,Beauty,Premium,Samsung,74370
30453,Aliquam,Fashion,Budget,Nike,18037
30454,Illum,Beauty,Budget,Tata,27952
30455,Commodi,Electronics,Standard,Reliance,44703
30456,Harum,Home & Kitchen,Standard,Reliance,26076
30457,Voluptatum,Home & Kitchen,Standard,Samsung,53366
30458,Nihil,Grocery,Standard,Samsung,78188
30459,Nulla,Sports,Standard,Tata,17245
30460,Cum,Home & Kitchen,Premium,Local,28118
30461,Maiores,Fashion,Standard,Local,60186
30462,Quod,Electronics,Premium,Puma,70902
30463,Doloremque,Electronics,Standard,Reliance,50580
30464,Cupiditate,Home & Kitchen,Premium,Nike,68109
30465,Aperiam,Home & Kitchen,Standard,Samsung,14073
30466,Eius,Fashion,Budget,Nike,74396
30467,Aperiam,Home & Kitchen,Standard,Puma,36685
30468,Est,Fashion,Premium,Local,55695
30469,In,Fashion,Standard,Apple,22645
30470,Aliquid,Electronics,Premium,Tata,66196
30471,Quae,Grocery,Premium,Reliance,38248
30472,Voluptatum,Sports,Standard,Tata,8338
30473,Natus,Beauty,Standard,Puma,13398
30474,Fugit,Fashion,Standard,Apple,35894
30475,Ut,Grocery,Budget,Reliance,73715
30476,Blanditiis,Home & Kitchen,Standard,Tata,51023
30477,Facere,Grocery,Budget,Tata,18423
30478,At,Electronics,Premium,Samsung,70730
30479,Ea,Grocery,Premium,Reliance,68847
30480,Iusto,Beauty,Budget,Reliance,33490
30481,Iste,Home & Kitchen,Premium,Tata,73129
30482,Distinctio,Beauty,Standard,Nike,48047
30483,Sed,Home & Kitchen,Standard,Tata,78956
30484,Et,Home & Kitchen,Premium,Local,19550
30485,Laudantium,Sports,Budget,Local,76321
30486,Ullam,Beauty,Budget,Samsung,43133
30487,Nisi,Grocery,Standard,Puma,14175
30488,Nobis,Electronics,Standard,Tata,66857
30489,Natus,Beauty,Premium,Puma,59150
30490,Deleniti,Electronics,Standard,Nike,5376
30491,Ut,Sports,Premium,Tata,71455
30492,Doloremque,Home & Kitchen,Premium,Nike,78116
30493,Numquam,Grocery,Standard,Puma,24917
30494,Dolor,Grocery,Premium,Apple,22024
30495,Hic,Grocery,Budget,Tata,45732
30496,Nemo,Home & Kitchen,Budget,Local,60556
30497,Quaerat,Electronics,Premium,Nike,48934
30498,Officiis,Grocery,Standard,Local,36072
30499,Beatae,Grocery,Premium,Samsung,42038
30500,Voluptate,Home & Kitchen,Budget,Apple,68514
30501,Quo,Grocery,Premium,Samsung,23686
30502,Atque,Grocery,Standard,Puma,64539
30503,Ad,Home & Kitchen,Budget,Reliance,14322
30504,Dignissimos,Grocery,Premium,Tata,65851
30505,Optio,Fashion,Budget,Tata,15536
30506,Quis,Electronics,Budget,Local,8027
30507,Dicta,Grocery,Standard,Tata,63551
30508,Esse,Sports,Standard,Local,30006
30509,Iste,Electronics,Premium,Local,4003
30510,Dolorem,Fashion,Budget,Reliance,38599
30511,Nemo,Grocery,Standard,Tata,59444
30512,Unde,Fashion,Budget,Reliance,73620
30513,Doloremque,Electronics,Standard,Local,37865
30514,Libero,Home & Kitchen,Standard,Nike,59787
30515,Iusto,Sports,Budget,Reliance,52883
30516,Quod,Electronics,Standard,Local,19681
30517,Unde,Beauty,Budget,Tata,52450
30518,Perferendis,Home & Kitchen,Budget,Local,27651
30519,Possimus,Grocery,Premium,Apple,46586
30520,Aliquid,Beauty,Budget,Reliance,57836
30521,Quod,Fashion,Budget,Nike,34325
30522,Odio,Fashion,Standard,Tata,6997
30523,Ea,Sports,Budget,Puma,17274
30524,Praesentium,Beauty,Budget,Reliance,27205
30525,Voluptatibus,Grocery,Premium,Local,31366
30526,Praesentium,Grocery,Standard,Reliance,8726
30527,Perferendis,Beauty,Standard,Samsung,17495
30528,Culpa,Electronics,Standard,Local,13921
30529,Dolorem,Sports,Budget,Tata,74453
30530,Enim,Beauty,Standard,Samsung,16266
30531,Eum,Home & Kitchen,Premium,Reliance,58531
30532,Inventore,Home & Kitchen,Standard,Nike,28738
30533,Nihil,Beauty,Budget,Tata,73174
30534,Laudantium,Electronics,Standard,Reliance,72582
30535,Incidunt,Sports,Budget,Puma,55379
30536,Possimus,Home & Kitchen,Budget,Reliance,39463
30537,Sunt,Grocery,Standard,Samsung,32260
30538,Officia,Home & Kitchen,Budget,Nike,35136
30539,Labore,Grocery,Premium,Reliance,60398
30540,Sit,Home & Kitchen,Standard,Apple,22477
30541,Fugit,Beauty,Standard,Local,75298
30542,Architecto,Home & Kitchen,Standard,Local,40571
30543,Officia,Home & Kitchen,Budget,Nike,31832
30544,Corporis,Sports,Budget,Nike,10476
30545,Ab,Electronics,Standard,Reliance,45159
30546,Assumenda,Beauty,Budget,Apple,37666
30547,Commodi,Electronics,Budget,Puma,63499
30548,Dolorum,Fashion,Premium,Samsung,21946
